1, 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800077221270157790e-01 -1.090207361720783030e-01 3.800077221270157790e-01 3.740780842703751718e-02 -1.266288379109105876e-02 -5.611935969238122240e-03 -1.521427874768837250e-02 5.378404239034515963e-03 5.305919594284073115e-01 7.597811689749096598e-01 7.371884684977354496e-01 -1.615018430140724090e-02 -5.298747615027322305e-02 -1.428769791867868025e-02 2.336731574815613666e-01 -4.610279630145827125e-03 2.102322027542935165e-03 -8.593320698996102097e-03 -8.319318943979844838e-03 2.914480474945360059e-03 -2.367319296047692111e-03 3.639722791116076044e-03 -8.075092150703620450e-03 1.701991160884101968e-03 -1.497598136519391436e-02 1.669454418362432413e-01 1.830758690511194997e-01 2.931848120795863682e-02 -7.256077313082150149e-03 -8.211679146855799163e-04 4.804379989588566588e-03 -5.493899181628857792e-02 -2.272869226838260097e-04 -1.865724271245036703e-02 1.701793630744283248e-01 -5.482031162912371150e-03 4.820300022218931141e-03 -5.965870997039855045e-02 -3.326493162855104213e-03 -5.241805638318833760e-04 -7.401606530371048105e-03 -8.798905877383552190e-03 -1.897325727024171604e-03 -6.982538764574445361e-03 1.720147423657398872e-03 4.469235732178941656e-01 -3.736991644670589752e-02 1.667600354356277570e-01 -1.481253211872815730e-02 6.287134454653496487e-04 -4.456499592084923675e-03 8.021118556772413033e-01 9.228895977581237364e-01 9.234729568414323797e-01 -5.656151311006717662e-03 -2.518077770742521010e-02 -7.956035509100919598e-03 2.470494243136928392e-01 -2.514337576315023304e-02 1.055794530396035741e-01 -2.475604576965811932e-02 1.747441232122205540e-03 -4.471821589463856154e-03 -3.790645735555210963e-03 1.660772283703802451e-03 1.436327599528100822e-03 -1.057682355378340147e-03 1.623300537895487096e-03 -1.026366079722743421e-02 -3.265256564978365108e-03 -1.468854457879117080e-02 7.339339795677779499e-02 8.330298380418760251e-02 1.264419262538288985e-02 -2.944217942616472999e-03 -4.334076918229623487e-03 2.512576517290392901e-04 4.258284052943489204e-03 -2.534821189112601916e-02 -2.809200132989982720e-03 1.566083570210666243e-03 -1.722476492870396447e-02 7.800919206545949003e-02 -4.385571053289516463e-03 -4.009862225910816418e-03 4.763081395218690846e-03 -2.818008680930345414e-02 -5.555753839116152728e-04 -8.302045357582823679e-03 -1.002305623077791232e-04 -1.040754645581658429e-02 1.331700678514343512e-04 -3.970329210345515183e-03 -3.477895905662522786e-03 3.358620654977953479e-03 3.014351329892654609e-03 -2.732186450001077255e-04 -4.684674705326585982e-04 -3.198427675989995531e-03 4.170487298577857491e-04 5.745026154411296826e-01 2.710124365348431930e-01 2.713252766403587701e-01 4.260695958982833043e-01 -8.331732459633309218e-02 -8.763803061934213878e-02 -9.045216616492519901e-02 -7.836243749977564454e-02 5.578062613235085232e-01 3.246244232254099082e-01 2.826660582046560677e-01 4.304228193047416884e-01 2.623354013768319226e-01 6.271111806322387551e-03 1.731856296599356207e-02 3.858589926027771594e-02 1.567196789646455035e-02 2.341649063688636730e-03 9.294751373632696712e-02 -1.147430883608396672e-02 -7.764075593764343738e-03 -9.750576943676821096e-03 -1.405702911022531885e-02 -4.227170878568288145e-03 -5.265550757163520168e-03 -4.265188698864559591e-03 -2.923199942457343960e-03 -1.249178623545207055e-02 -1.290190152769157828e-02 -1.146289135338173816e-02 -1.554691968061703081e-02 -1.036097072224764076e-02 4.428004664388316206e-03 5.001841793551719921e-03 3.590611039902729621e-03 3.629171958544294765e-03 1.131101946407243181e-03 6.696973842438553870e-01 3.694225831766378421e-01 7.929801896925432469e-01 6.116627393647459110e-01 4.944246023596902129e-01 6.108882207599813929e-01 -1.535536896121227068e-02 -2.495229118967214749e-02 -3.272619127634698172e-02 -5.271933556341561883e-02 -1.354006424287047816e-02 -2.355657142563163248e-02 9.375295888732051997e-02 1.931086498019501108e-01 8.414030831760442586e-02 2.952893943396191299e-03 2.999879055994080033e-03 -8.366803199143447306e-03 -1.219280939692994614e-02 -2.448807575448238433e-03 -1.235396541003377056e-02 -6.701072840690602828e-03 3.952081819473641372e-03 -5.934821497873915769e-04 6.045855143136707934e-04 -1.181882625214715054e-03 2.420651588471843529e-03 -1.321939446002160130e-02 3.469770179356799870e-03 -5.592984078364714520e-03 -2.123897715552852672e-03 -1.377837157378932441e-02 7.660349423537857194e-02 -1.572292525046287484e-02 8.057572818087400945e-02 -7.955005656601133943e-03 -1.715785619805539758e-02 1.766991358189557160e-01 1.737873696718133798e-01 3.012425540370516353e-01 9.821104796064525355e-02 3.097808775953594940e-01 1.773431650366771861e-01 1.192348752346708736e-02 9.994096321354235812e-02 1.035238852356655482e-03 -3.170324297359296273e-02 1.310044895448179156e-03 -3.264377002930156368e-02 2.618479996193180410e-03 4.282709158557907467e-04 4.733522521740410847e-03 2.270709282260088228e-03 -2.752010753319981962e-02 -6.402315443991214716e-02 -5.108522054309942717e-02 -1.705634267817160085e-02 -1.244203506483508581e-02 -1.253612184525813855e-02 -7.626265561829055628e-03 1.315362885459202096e-03 1.317996574085960942e-03 -2.798271197824375115e-03 -4.362175807051511811e-03 -4.054749835337954043e-03 -7.485512527107548303e-03 -1.162795519603527540e-02 -8.343356616525594155e-03 -1.246633966049816300e-02 2.898613618309192323e-05 -8.533616985161672887e-04 -2.525046667080995018e-03 -6.238849796862336837e-03 1.645178469607079747e-03 -1.079767672468668997e-03 9.188998398789779420e-01 9.817401527858735655e-01 9.854816459313491261e-01 -7.819707064517644876e-04 -1.112992823459774475e-02 -2.202368283315381692e-03 1.144286207724732468e-01 -2.167006092979422219e-02 4.508170667374835489e-02 -2.430433000008542371e-02 1.147145484045720846e-03 -2.232794744020709810e-03 -1.677361890504006081e-03 9.557961862620229171e-04 7.751687148896530249e-04 -5.335905374636978069e-04 6.001108112482803026e-04 -8.063240623937191140e-03 -3.668390398551724715e-03 -1.055523103373314300e-02 3.317784552737957499e-02 3.828743540398690109e-02 4.474185894896742094e-03 -6.039701095474822026e-04 -2.132522511639786504e-03 5.740286004740951164e-04 2.920754004882866479e-03 -1.145750046125869337e-02 -1.694005339492287744e-03 1.005198623932010123e-03 -1.159452624966018919e-02 3.618307972017455881e-02 -3.280889882762921730e-03 -1.740888928050605446e-03 3.508064150191520653e-03 -1.306045974768031345e-02 4.064449771718048983e-04 -3.809289278488701708e-03 3.137947273797336454e-04 -4.840145297031039212e-03 4.824639799852546533e-04 -1.753171713443271674e-03 -1.187897240751488448e-03 1.772154386873867537e-03 1.494530436495018723e-03 -1.951700186094954177e-04 -1.212157266075291197e-04 -1.525020428846185104e-03 1.726456927914280033e-05 4.772304514457287872e-01 3.243279075949026535e-01 3.237733000885187895e-01 4.063237642133968874e-01 -9.815774347028102809e-02 -1.016405804072121888e-01 -1.026986327254661019e-01 -9.711763075433792192e-02 4.677089742680743956e-01 3.586618135388321416e-01 3.312706757140717606e-01 4.109721376117861924e-01 3.166050855986738966e-01 2.117233603761750280e-02 2.960750996380737826e-02 4.045602571658838548e-02 2.635265649629208243e-02 2.132148741458398181e-02 6.331706950628344932e-02 -1.243840721963866691e-02 -1.007221201003271997e-02 -1.131848451238789272e-02 -1.349238002592711635e-02 -5.036272730921840905e-03 -5.697846340813141931e-03 -5.192704728995776314e-03 -4.536766289884696345e-03 -1.420294312313493887e-02 -1.446546303889736582e-02 -1.355760603762465495e-02 -1.565108271816824381e-02 -1.306426980964579473e-02 5.045841733179062295e-03 5.426578448030227979e-03 4.558828424378231353e-03 4.792572412289794470e-03 3.557749521864887049e-03 6.696468043049361718e-01 3.869717227511053070e-01 6.053286531216564015e-01 4.483101730281067177e-01 8.472078234418607412e-01 6.698807367099386401e-01 7.862978957823083537e-01 6.903163948948595197e-01 8.381696372947288198e-01 6.513758263695402784e-01 7.148011687271466075e-01 7.763395549437476229e-01 6.242804940189197183e-01 6.829180868018308592e-01 -1.054614398403829791e-02 -2.118348516005642140e-02 -1.573650597612975127e-02 -2.139302132212208413e-02 -3.971524167691538321e-02 -6.840816875132309238e-02 -4.312708511452544718e-02 -5.494471973460535175e-02 -1.160227846144425493e-02 -5.066994010680506838e-03 -1.447875435778247372e-02 -2.295887171351783732e-02 -1.354690276868628085e-02 -1.846912286574933088e-02 1.675322315390948558e-01 2.797220730648289355e-01 2.966160284653326928e-01 3.596826138146159701e-01 1.585663773613024408e-01 2.095145277454354693e-01 -1.732344221784764410e-02 4.097940450082500352e-03 -2.003576829830549730e-02 -1.173078826617868740e-02 3.884639179315187152e-02 3.812856303715054379e-02 1.972135450442966207e-03 1.820938570082672936e-03 2.537872062514438549e-03 2.530209074757170783e-03 -6.507992968336033524e-03 -1.008471797149723681e-02 -8.357161301467070161e-03 -1.035838620723954565e-02 -6.074550538899324212e-03 -1.049519476580890870e-02 -8.380191465891384875e-03 -5.434207288123064396e-03 -1.046156980283623368e-02 -7.614877531273757556e-03 2.365140703623384768e-03 3.761184997149656564e-03 3.105715437553519670e-03 4.137834875440814741e-04 3.632687130355002295e-03 1.312836559723192442e-03 -1.756859790940028471e-03 -3.392951413408313178e-03 -1.027647130778160025e-03 -1.964100492184859582e-03 2.684650818223650523e-03 4.410417292543353934e-03 3.385774618383928080e-03 3.956362394042177953e-03 2.212581783328247675e-03 3.158135576719862253e-03 -9.717203985814666656e-03 -5.697423934606577964e-03 -1.112099115861839640e-02 -3.360400066180325041e-03 -7.232288609375160486e-03 -5.045272345137492322e-03 -2.109932729739154213e-03 5.150764068079721281e-04 -9.006402637124462721e-03 3.620158049222171187e-02 -9.542015368772987019e-03 3.839916205817936468e-02 -1.545857755932040362e-02 -1.206960614072495955e-02 -1.449084915552758049e-02 -1.516745621828738226e-02 -1.169988931876445037e-02 -1.611571545976650879e-02 1.180932701463206780e-01 2.181459892874760276e-01 1.205607290028692380e-01 1.714628564803274968e-01 1.690578347318497376e-01 2.312995105186443356e-01 1.321395359897256094e-01 2.326475999019015639e-01 1.802945365789269949e-01 1.392197228763124017e-01 2.444370342753375558e-01 1.799994562637376450e-01 2.036051810978998719e-02 3.348931720055151051e-02 1.378843323891139512e-02 6.122233865832157895e-02 1.904839598409927004e-02 6.367837134458399773e-02 -5.708329810268190051e-03 -5.512403253075875281e-03 -2.415295375145664562e-03 -1.884247263767335756e-02 -2.241197014253570440e-03 -1.916068140231625555e-02 -2.227025440739825593e-04 -4.611662400063513772e-04 -3.244121055399827504e-03 -4.105537957772815300e-03 9.424209517515235324e-04 1.224443927306456475e-04 4.811704424304706802e-03 4.388504706365699976e-03 3.407125998839034917e-03 4.026377659136428852e-03 4.804825449253000667e-03 3.665388506637993603e-03 -4.046268320040597583e-02 -7.196882256014554280e-02 -4.424599345932500594e-02 -4.186652825860508187e-02 -6.092147653892897308e-02 -5.449717623309408010e-02 -1.894277881799556751e-03 7.374259527901554263e-03 -3.325036232264014192e-04 5.989194431571166592e-03 -1.318905784929192554e-02 -8.170955920907725656e-03 -1.899069899508872353e-02 -1.521983737219213643e-02 -1.843706632600096082e-02 -1.813451092699542092e-02 -1.636990588643153291e-02 -1.576848160135511934e-02 1.249435133268631953e-01 2.225060001848443714e-01 1.267460200681520266e-01 1.768533586725044848e-01 -4.608406716938411203e-03 -6.065678584417722244e-03 -8.128744697530596031e-03 -6.578610782724242552e-03 5.082893507097474908e-03 4.199993827022509459e-03 3.644296476464066979e-03 4.823512076263932954e-03 3.483116274011229582e-03 3.198527885557235668e-03 -4.420857007526089039e-02 -7.611173016223628240e-02 -4.675229838026775941e-02 -6.368511933236416234e-02 -2.033943328813718303e-03 -4.557278485308853544e-03 -1.264670865196576999e-03 -3.229369278253022349e-03 -2.108664285213787107e-04 -3.695508548825390100e-04 1.536935332934630943e-04 8.434284737438118825e-04 -2.322787409753890309e-03 -2.293149227454682661e-03 -5.752563438284842047e-03 -8.406829975452168036e-03 -9.525940333477284083e-03 -7.679917413125988794e-03 -7.167759531337177491e-03 -9.418966695025518879e-03 -6.112564263691119305e-03 -1.097204938832210298e-02 -6.585131671812148590e-03 -8.113601796277493394e-03 -8.681925080521213020e-03 -1.071760008796738758e-02 -1.156127581347469362e-03 -3.153150319057302677e-03 -4.761938616939134609e-04 -2.408997406818528478e-03 -1.011173440415063986e-03 -1.488236123467804759e-03 -5.121788514353271295e-03 -9.281961219420958864e-03 -5.672660362655299396e-03 -7.819118247244211117e-03 -4.855013774663822709e-03 -6.778714702428360189e-03 1.099797099123654177e-03 2.717043735261157663e-03 1.029819377773125459e-03 -2.393392501365931130e-04 1.866779201264971103e-03 5.024449843302004675e-04 4.378314213489563622e-01 4.409819460683558900e-01 5.288317368639885441e-01 5.291579962901596934e-01 3.736823740566356800e-01 3.776781535992611016e-01 -5.798009439356289346e-02 -1.736869055889436395e-02 -4.623125619725587665e-02 -2.991215427228011148e-02 -4.501171088313533214e-02 -2.673482835616769818e-02 2.139606880540010081e-01 1.293516592237998752e-01 1.803852235759106915e-01 1.283369673065161143e-01 1.737867829325560054e-01 1.353925702877636639e-01 -1.460407092638042227e-02 -1.531642446273532437e-02 -1.373047052708566487e-02 -1.387034414777427345e-02 -1.351706085392386826e-02 -1.392110846178368395e-02 -1.139729390857522912e-03 2.191390880487286905e-03 -2.835476946642755255e-04 1.558775607818657259e-03 -1.177109475094676377e-04 1.216068037717709001e-03 -7.459046799402813469e-03 -1.640500105327827004e-03 -5.652062204619602744e-03 -2.575739845219012034e-03 -5.454374477741608974e-03 -2.789573637088817518e-03 8.794972297200330802e-01 7.399667051496139347e-01 9.436060724208095163e-01 8.673311815548315762e-01 8.074036901991904491e-01 8.698096518431791546e-01 -5.160465368615062449e-03 -1.028621614230426466e-02 -1.540115359052443393e-02 -3.009134100208225859e-02 -1.089565180309928251e-02 -1.988799650450250381e-02 1.668025408556714495e-01 3.103163534053673400e-01 -3.152528296079417508e-02 -2.729056437462039353e-02 3.038120764495314680e-02 2.315550741487604203e-01 9.427369772378160762e-02 -2.986195036594239613e-02 3.043626395521948497e-02 1.872072448625326140e-03 2.357323209277623587e-03 -3.995672595766592769e-03 -6.333719490272687706e-03 -9.384033586319648172e-04 -6.145779373884372766e-03 -3.153634215154964369e-03 2.517356629905529320e-03 -2.364118710636053705e-04 1.522014264106589165e-03 2.184076660579967102e-03 1.930661589768607939e-04 -3.965094239689670517e-04 2.430949001289903037e-03 1.184314000122213117e-03 -1.320462358729158556e-02 -1.901518313349257827e-03 -1.280908223034217357e-02 -3.823992147004050875e-03 -1.193234615427090500e-02 3.181264246155209724e-02 -1.126988646652476826e-02 3.353930443368820236e-02 -1.477705071208069987e-02 -1.474557453906602707e-02 7.768941593017701652e-02 7.378106375559219388e-02 1.228071160946234974e-01 4.499736363585683796e-02 1.277842117331187410e-01 9.074580830007480947e-02 5.626612859312443704e-03 5.312302403290536379e-02 -1.421503398104738370e-03 -1.877332170475737045e-03 -4.265053800834707129e-03 -3.125554631353576196e-03 1.033765083758480911e-03 -1.489546236214220852e-02 -9.310354121670848379e-04 -1.730406184599126221e-02 2.611744884291389290e-03 -2.487684617290000354e-03 1.690163130259348181e-03 2.783315403017371827e-03 3.760323665873127781e-03 -1.381865592927733651e-02 -2.920786322786806527e-02 -2.752941653998950203e-02 -1.863840298355653622e-03 -1.441860667908769107e-02 -1.108819329459872355e-02 3.809865990880113157e-02 -9.978495405364971177e-03 3.847335778392685368e-02 -1.081242838029657788e-02 -1.705255022833667214e-02 -1.543476717687326111e-02 8.305686368755474391e-02 -8.669101908760174988e-03 1.614750695362357404e-03 -1.543454906542165127e-02 -5.477339454591375299e-04 -1.764374510150843942e-02 2.388358464307824541e-03 3.256097526797954549e-03 3.420254623733548494e-03 -3.154486551841036157e-02 3.716720109759844189e-04 -3.834923377862829632e-03 -9.263313619173201008e-03 -8.115603422389509533e-03 -1.311554970994500274e-02 5.251712598078801288e-04 -3.934213507454424608e-03 3.521380786089377138e-04 -6.756780539341789536e-03 -1.419122879939272754e-02 -1.178412278777172736e-02 -1.477384523937851210e-03 3.681716002388814757e-04 -1.955870150386600920e-03 -3.297651748775983025e-03 -8.293209115957633423e-03 -5.325952620054484436e-03 -3.938211901046683068e-03 -5.490688744542240006e-03 3.243888518317749724e-03 1.576963446527974988e-03 4.329958124790117546e-03 2.921317435925735711e-03 1.149429741057543010e-03 4.194769795295132803e-03 2.334177964748405942e-03 -1.885096934955815410e-03 1.146640755948174053e-03 -2.116934734710317328e-03 -1.195323432411401716e-05 4.256969728447219741e-04 -3.873971679529830008e-04 -1.360987989263535373e-03 -3.741933905529086848e-03 -3.011984328453285505e-03 4.008108317830112082e-04 -8.799051713910459403e-04 5.009633528674097835e-01 6.009269386959540382e-01 2.742486619252086921e-01 3.452903577577076111e-01 2.206372363212943111e-01 2.859929191875065224e-01 2.243320392514419892e-01 5.188866705606531848e-01 3.626573478520542793e-01 -8.402625053388780574e-02 -6.900412158937870022e-02 -9.244117959863633327e-02 -8.513188084062771332e-02 -7.742212567913414611e-02 -7.054075511112195551e-02 -7.859524657571315132e-02 -6.594262706513634442e-02 -6.542314015747190126e-02 4.445440481630514307e-01 5.011007865924633764e-01 5.343926067909068323e-01 5.925437622096386692e-01 2.902792187442545524e-01 4.065459425315294251e-01 2.540524352851768475e-01 3.544422423708776804e-01 2.725944096842214948e-01 2.974667613438877201e-01 2.279576186083915323e-01 5.203744857254198886e-01 3.697402704973369869e-01 2.309187794023572771e-01 2.212070917673897574e-01 1.072849634651406626e-02 5.907703001714144711e-03 -3.408820452823414088e-03 -7.932850561741266321e-03 5.622205115159190081e-02 -9.870429489491892340e-04 4.703073955780820437e-02 2.628492463127946391e-02 6.732801504461993769e-02 2.350258289046836327e-02 6.703691088936619691e-02 1.019317519936554887e-02 1.464208970597492311e-02 -3.642951426219508376e-05 -1.096673704337363005e-02 -7.424471611776163778e-03 8.995677446515353004e-02 9.922413253658277088e-02 -1.298402554982852793e-02 -1.176366611511153216e-02 -8.869079179618688177e-03 -7.222167706210176098e-03 -1.215703417278296908e-02 -8.293519104201830389e-03 -1.069973021945843684e-02 -1.339552943700121450e-02 -1.302988178491238692e-02 -3.789526873047298176e-03 -2.882601818635574954e-03 -5.010270874141042365e-03 -4.298439800324657493e-03 -3.690244221683742186e-03 -3.746083888162173459e-03 -2.635658412431074460e-03 -2.092645307596154892e-03 -1.899737691871957379e-03 -1.435307226046906443e-02 -1.159651295854739403e-02 -1.254185965148284579e-02 -9.714440935276109565e-03 -1.240077970276635445e-02 -1.452960405379811852e-02 -1.069953614765704192e-02 -1.281137382564885921e-02 -1.114474753591795583e-02 -1.010351625591574508e-02 -9.012162833853080979e-03 -1.420085682673740378e-02 -1.428820527649156923e-02 -8.664140257543501145e-03 -8.383627586375562088e-03 4.988915198935170436e-03 2.889674310203749468e-03 4.365008516789484552e-03 2.122296748085517222e-03 4.456180472397741274e-03 4.585925492247147801e-03 3.861639530409512362e-03 3.820095126220613303e-03 2.491322773701757851e-03 2.827883261810721759e-03 1.457428914817200487e-03 3.099914262187362154e-03 2.651802327295328405e-03 2.601148604647929882e-04 -2.823460639686172787e-05 5.209782770366906401e-01 5.821206381094577997e-01 4.350847560193759067e-01 7.052770715632843412e-01 7.034949261816428878e-01 6.155714580401230318e-01 -2.074390319091119067e-02 -1.629517270688795108e-02 -1.972672272407854921e-02 -4.265559608160505306e-02 -2.946021781218370258e-02 -3.815803113311665162e-02 1.443561901222463473e-01 8.812313596661609794e-02 1.366470047849313862e-01 3.061889394914604420e-03 3.474037202280539239e-03 3.540927822956901547e-03 -1.037555740013024197e-02 -1.041437073688184292e-02 -1.229739831531357665e-02 -4.580158712030796275e-03 -1.537682844799014232e-03 -3.625283839669486696e-03 -2.608620601837837350e-04 1.526084286563085144e-03 6.375682927418510832e-04 -9.579974196742013087e-03 -1.094271094335188231e-02 3.153970655068906318e-04 7.863060032097898833e-03 -6.954942633554116703e-03 4.020956427779849747e-03 -1.489372197308636014e-02 -1.626702510512464603e-02 7.876533393534014549e-02 1.244720166705403780e-01 -1.733681980729490091e-02 1.264436336750076051e-01 2.382221243707708935e-01 2.428727500255551119e-01 3.067437345753963873e-01 1.377616699164341818e-01 9.934374733413588177e-02 1.375146712841534280e-01 1.044857914027296289e-03 3.137602215936708371e-03 -3.274799128773123874e-02 -4.786577517322170711e-02 3.262148517384240356e-03 -4.851945453418599064e-02 1.501555890558150565e-03 2.592266158200323689e-03 1.375472704695237689e-03 -3.920303841983988069e-02 -2.299878958038375013e-02 -3.408970900129125459e-02 -1.290647350911693948e-02 -9.998537369966966834e-03 -1.015575597756125312e-02 1.385173205277441056e-03 -7.713770173960156828e-04 -6.829393852893062391e-04 -4.265728175660061898e-03 -6.416902388746099049e-03 -6.174136313720270455e-03 -9.629194173718368457e-03 -1.004916853490776460e-02 -1.204165298226584496e-02 -3.551015136061335623e-04 8.175060439939257602e-04 4.279410913984801890e-04 -4.350161759303973821e-03 -1.841878674615578812e-03 -3.647088293664851270e-03;
